dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,affinity_artifact,init_artifact,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count,status,error,elapsed_sec,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_floor_concrete,Concrete floor (λ=0),Concrete,gated,mlp,concrete,0.15,0.0,0.0,floor,exact,0.0,0.0,False,floor,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7094440213252095,0.7697063369397218,1,2986.5439453125,2986.53271484375,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_concrete__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_concrete__seed125_init.pt,5952.0,5736.0,5043.15026368285,ok,,1.8548519611358645,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_floor_lconcrete,L-Concrete floor (λ=0),L-Concrete,gated,linear,concrete,0.15,0.0,0.0,floor,exact,0.0,0.0,False,floor,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.718012185833968,0.7615894039735099,3,2969.753173828125,2964.837890625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_lconcrete__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_lconcrete__seed124_init.pt,5958.0,5699.0,5076.799323766109,ok,,0.9080805778503418,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_floor_llspin,L-LSPIN floor (λ=0),L-LSPIN,gated,linear,lspin_tf,0.22,0.0,0.0,floor,exact,0.0,0.0,False,floor,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7154417364813405,0.7889842632331903,1,2922.302978515625,2922.614013671875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_llspin__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_llspin__seed123_init.pt,5926.0,5655.0,5005.202783093114,ok,,0.6742770671844482,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_floor_llspin,L-LSPIN floor (λ=0),L-LSPIN,gated,linear,lspin_tf,0.22,0.0,0.0,floor,exact,0.0,0.0,False,floor,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7010662604722011,0.814868804664723,0,2987.557861328125,2986.486572265625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_llspin__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_llspin__seed127_init.pt,5938.0,5690.0,5036.857763887346,ok,,0.8156754970550537,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_floor_lspin,LSPIN floor (λ=0),LSPIN,gated,mlp,lspin_tf,0.22,0.0,0.0,floor,exact,0.0,0.0,False,floor,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7134424980959635,0.8303341902313625,1,2918.603271484375,2917.96533203125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_lspin__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_floor_lspin__seed126_init.pt,5911.0,5599.0,4928.398374347028,ok,,0.7590925693511963,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_linear_cox,Linear Cox,LinearCox,linear_cox,,,,,,reference,na,,,False,dense,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7171553693830921,0.7565687789799073,96,,,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_linear_cox__seed125_init.pt,,,,ok,,2.0083978176116943,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7125856816450876,0.7673841059602649,10,164.97743225097656,164.9961395263672,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed124_init.pt,564.0,355.0,330.93428636982736,ok,,0.9671056270599364,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7341964965727342,0.7689556509298998,6,328.5953369140625,300.355224609375,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed123_init.pt,2381.0,937.0,980.790130248308,ok,,1.9550623893737795,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7289603960396039,0.7667638483965015,8,241.4076385498047,221.04632568359372,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed127_init.pt,1973.0,695.0,757.5710389418393,ok,,2.774557113647461,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_concrete_lamx1p25,Concrete nosmooth x1.2,Concrete,gated,mlp,concrete,0.15,0.0025,0.0,goal1_nosmooth_sweep,exact,0.002,1.25,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7208682406702208,0.856898029134533,9,176.14706420898438,164.98455810546875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p25__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p25__seed126_init.pt,1331.0,484.0,503.2663411237985,ok,,1.489674091339111,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_concrete_lamx1p5,Concrete nosmooth x1.5,Concrete,gated,mlp,concrete,0.15,0.003,0.0,goal1_nosmooth_sweep,exact,0.002,1.5,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7346725057121096,0.7442040185471407,8,177.04664611816406,165.45559692382812,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p5__seed125_init.pt,1410.0,487.0,520.5366088169911,ok,,1.0972676277160645,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_concrete_lamx2p0,Concrete nosmooth x2,Concrete,gated,mlp,concrete,0.15,0.004,0.0,goal1_nosmooth_sweep,exact,0.002,2.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7232482863670983,0.7781456953642384,10,101.7293701171875,94.66023254394533,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p0__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p0__seed124_init.pt,992.0,337.0,367.1045055675016,ok,,1.082726240158081,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_concrete_lamx2p5,Concrete nosmooth x2.5,Concrete,gated,mlp,concrete,0.15,0.005,0.0,goal1_nosmooth_sweep,exact,0.002,2.5,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7404798172124905,0.7696709585121603,9,105.16726684570312,98.46331787109376,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p5__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p5__seed123_init.pt,939.0,294.0,328.3978137210056,ok,,1.8484394550323489,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_concrete_lamx2p5,Concrete nosmooth x2.5,Concrete,gated,mlp,concrete,0.15,0.005,0.0,goal1_nosmooth_sweep,exact,0.002,2.5,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7223914699162224,0.7674927113702624,12,97.76361083984376,92.6332015991211,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p5__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx2p5__seed127_init.pt,977.0,267.0,296.6848211721588,ok,,2.4013795852661133,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_concrete_lamx3p0,Concrete nosmooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.0,goal1_nosmooth_sweep,exact,0.002,3.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7055407463823306,0.8637532133676092,14,65.34886169433594,62.0926628112793,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx3p0__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx3p0__seed126_init.pt,715.0,185.0,204.8078796989102,ok,,1.5484929084777832,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,True,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.723914699162224,0.7550231839258115,8,227.69058227539065,227.6525115966797,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,656.0,457.0,421.22672902641546,ok,,0.9895710945129396,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7004950495049505,0.7731788079470199,7,155.4571990966797,155.48648071289062,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p25__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p25__seed124_init.pt,629.0,364.0,332.4198394036315,ok,,0.8776297569274902,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p5,LSPIN nosmooth x1.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0105,0.0,goal1_nosmooth_sweep,exact,0.007,1.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7176313785224676,0.7718168812589413,7,190.80311584472656,190.7644805908203,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p5__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p5__seed123_init.pt,657.0,399.0,372.4543363983387,ok,,0.9627459049224854,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p5,LSPIN nosmooth x1.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0105,0.0,goal1_nosmooth_sweep,exact,0.007,1.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7399086062452399,0.7485422740524781,9,198.27203369140625,198.28958129882807,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p5__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p5__seed127_init.pt,619.0,368.0,360.5110379367093,ok,,2.2424569129943848,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p0,LSPIN nosmooth x2,LSPIN,gated,mlp,lspin_tf,0.22,0.014,0.0,goal1_nosmooth_sweep,exact,0.007,2.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6953541507996953,0.8491859468723222,9,140.0376739501953,140.06564331054688,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx2p0__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx2p0__seed126_init.pt,440.0,268.0,253.37470716875023,ok,,2.5405068397521973,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p5,LSPIN nosmooth x2.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0175,0.0,goal1_nosmooth_sweep,exact,0.007,2.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7248667174409749,0.767387944358578,9,97.16789245605467,97.16216278076172,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx2p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx2p5__seed125_init.pt,297.0,191.0,178.851832409192,ok,,1.3198354244232178,,,,,,,,
